Id,PESEL_uzytkownika,Nr_rejestracyjny_pojazdu,Data_rozpoczecia,Data_zakonczenia,Godzina_rozpoczecia,Godzina_zakonczenia,Miejsce_rozpoczecia,Miejsce_zakonczenia,Dystans,Ocena_przejazdu,Ocena_techniki_jazdy,Ocena_przestrzegania_przepisow_drogowych,Mnoznik_ceny,Koszt_przejazdu
1152,100000000015,SR CKI2,2001-07-04,2001-07-04,02:25:58.871693,16:39:18.541065,470,331,8.04,9.5,10,9,0.74,33.45
1153,100000000014,BGI TYUWS,2001-08-09,2001-08-09,10:41:21.396699,15:19:57.025302,734,470,4.97,10.0,10,10,0.7,20.89
1154,100000000055,DWV AZB4,2001-02-02,2001-02-03,10:49:12.126382,01:19:26.955118,899,1006,7.49,10.0,10,10,0.7,29.72
1155,100000000010,TGI N05GK,2001-11-19,2001-11-19,18:24:44.134629,19:58:28.400414,585,1417,6.43,10.0,10,10,0.7,26.0
1156,100000000015,SR CKI2,2001-07-16,2001-07-17,14:42:18.244593,02:56:01.586345,331,1071,1.43,10.0,10,10,0.7,8.5
1157,100000000016,MD GUO25,2001-06-20,2001-06-21,15:23:22.850741,04:39:38.030059,937,1206,4.56,10.0,10,10,0.7,19.46
1158,100000000033,VDM WZHP3,2001-04-28,2001-04-28,03:38:52.320680,06:16:23.022856,705,440,2.72,9.5,10,9,0.74,13.76
1159,100000000011,KP 9DJ3,2001-11-10,2001-11-11,18:53:05.692103,02:07:01.362384,1046,474,9.5,10.0,10,10,0.7,36.75
1160,100000000054,SJ TS3JY,2001-02-09,2001-02-09,13:40:11.320479,14:46:16.473368,1048,676,1.83,9.5,10,9,0.74,10.47
1161,100000000016,MD GUO25,2001-07-08,2001-07-08,17:10:47.238119,21:05:24.166334,1206,1454,3.91,10.0,10,10,0.7,17.18
1162,100000000012,DY H6HW,2001-10-26,2001-10-26,08:18:41.350928,18:17:23.999683,512,1013,1.63,10.0,10,10,0.7,9.2
1163,100000000044,EPP 5TSM,2001-03-20,2001-03-21,15:47:21.233076,12:54:40.140361,438,943,6.45,10.0,10,10,0.7,26.08
1164,100000000013,USO 8BXCL,2001-10-06,2001-10-06,07:40:46.669446,12:34:48.353954,148,1450,8.12,10.0,10,10,0.7,31.92
1165,100000000047,LWQ INBK,2001-03-07,2001-03-07,05:40:22.896235,07:30:31.622584,887,515,9.75,9.5,10,9,0.74,39.78
1166,100000000014,BGI TYUWS,2001-09-19,2001-09-20,21:02:09.267968,02:06:46.945366,470,659,6.75,10.0,10,10,0.7,27.12
1167,100000000022,WMY CDXR,2001-05-17,2001-05-17,20:32:37.805203,23:23:48.683700,864,364,8.06,10.0,10,10,0.7,31.71
1168,100000000056,OWJ HVQJ,2001-01-20,2001-01-20,17:07:39.729089,23:17:22.122190,1234,1293,2.41,9.5,10,9,0.74,12.62
1169,100000000004,VMD U6QVF,2001-12-16,2001-12-16,01:23:55.122619,14:55:33.364832,828,1174,2.32,10.0,10,10,0.7,11.62
1170,100000000018,QYN 9VFGG,2001-05-23,2001-05-23,02:48:35.659285,11:05:35.168719,1155,408,2.16,10.0,10,10,0.7,11.06
1171,100000000015,SR CKI2,2001-08-11,2001-08-11,09:49:07.155405,10:45:09.220956,1071,1285,7.14,10.0,10,10,0.7,28.49
1172,100000000015,SR CKI2,2001-08-12,2001-08-13,21:50:16.387737,07:07:59.339885,1285,1298,8.17,10.0,10,10,0.7,32.1
1173,100000000013,USO 8BXCL,2001-10-08,2001-10-08,16:03:17.532314,16:39:18.475837,1450,772,1.81,10.0,10,10,0.7,9.83
1174,100000000040,BRW 4IRC,2001-03-30,2001-03-31,19:30:13.738681,06:18:10.605772,441,1077,8.17,9.5,10,9,0.74,33.93
1175,100000000013,USO 8BXCL,2001-10-22,2001-10-23,17:46:18.756836,03:02:14.096338,772,917,1.84,10.0,10,10,0.7,9.94
1176,100000000038,TUB DR30P,2001-04-15,2001-04-16,23:02:17.145710,10:11:03.249461,1330,470,7.51,10.0,10,10,0.7,29.78
1177,100000000054,SJ TS3JY,2001-02-10,2001-02-10,08:18:50.116461,12:29:16.655873,676,339,4.49,10.0,10,10,0.7,19.22
1178,100000000029,XI 8Y84,2001-05-04,2001-05-04,13:07:30.790863,14:17:31.784504,551,60,1.68,10.0,10,10,0.7,9.38
1179,100000000056,OWJ HVQJ,2001-01-27,2001-01-28,11:32:39.378575,00:05:16.679144,1293,1439,9.77,9.5,9,10,0.74,39.85
1180,100000000017,CPD 7R713,2001-05-31,2001-05-31,03:09:20.149893,06:34:09.144515,672,134,4.58,9.5,10,9,0.74,20.65
1181,100000000040,SX 3EAZU,2001-04-05,2001-04-05,06:24:19.036827,07:23:09.246797,70,504,9.94,10.0,10,10,0.7,38.29
1182,100000000030,YAP 9DNX3,2001-05-01,2001-05-02,19:25:49.870278,02:47:56.007311,1271,606,5.87,10.0,10,10,0.7,24.04
1183,100000000041,DPV ERCQ1,2001-03-28,2001-03-28,04:01:45.776267,05:08:14.806201,1417,831,8.1,9.5,10,9,0.74,33.67
1184,100000000007,UCX CN2IS,2001-12-06,2001-12-06,17:56:05.586515,19:57:42.477685,120,629,3.62,9.5,10,9,0.74,17.09
1185,100000000053,NHX 4Y4M7,2001-02-19,2001-02-19,00:36:59.701336,01:26:36.247096,1008,938,7.81,10.0,10,10,0.7,30.83
1186,100000000016,MD GUO25,2001-08-02,2001-08-02,03:21:33.486425,08:45:33.505314,1454,756,9.51,10.0,10,10,0.7,36.78
1187,100000000030,YAP 9DNX3,2001-05-04,2001-05-04,03:07:10.920955,06:25:41.216808,606,864,5.58,9.5,10,9,0.74,24.35
1188,100000000034,YB TU4BF,2001-04-26,2001-04-27,15:05:20.640459,06:17:42.995381,1051,6,5.33,10.0,10,10,0.7,22.15
1189,100000000017,CPD 7R713,2001-06-11,2001-06-11,15:31:11.782897,23:17:42.198138,134,588,7.49,9.5,10,9,0.74,31.41
1190,100000000018,DM TLKQ,2001-06-07,2001-06-08,11:27:26.780696,01:43:31.305974,1500,621,5.89,10.0,10,10,0.7,24.12
1191,100000000017,CPD 7R713,2001-06-23,2001-06-23,02:48:09.898100,03:34:29.755868,588,961,3.54,10.0,10,10,0.7,15.89
1192,100000000015,SR CKI2,2001-08-28,2001-08-28,03:37:30.209504,05:46:48.244957,1298,930,6.9,10.0,10,10,0.7,27.65
1193,100000000040,SX 3EAZU,2001-04-06,2001-04-06,05:20:22.097860,05:24:23.051136,504,831,3.83,10.0,10,10,0.7,16.9
1194,100000000059,KQI I450K,2001-01-05,2001-01-05,03:50:58.935560,14:16:39.650204,192,6,6.3,10.0,10,10,0.7,25.55
1195,100000000018,DM TLKQ,2001-06-23,2001-06-23,01:57:27.321804,04:15:54.983404,621,1032,6.84,10.0,10,10,0.7,27.44
1196,100000000017,CPD 7R713,2001-07-29,2001-07-29,17:53:31.569398,23:25:45.751628,961,855,9.61,10.0,10,10,0.7,37.14
1197,100000000028,PX BC54P,2001-05-05,2001-05-05,07:54:23.381531,13:16:25.058301,326,1497,2.56,10.0,10,10,0.7,12.46
1198,100000000014,BGI TYUWS,2001-10-14,2001-10-15,18:31:27.751044,05:54:35.238660,659,399,9.75,10.0,10,10,0.7,37.62
1199,100000000019,QYN 9VFGG,2001-05-25,2001-05-26,19:43:08.364937,08:13:21.590195,408,905,9.61,10.0,10,10,0.7,37.14
1200,100000000048,JR PQ4J,2001-03-06,2001-03-07,13:53:10.730175,09:12:58.762886,653,926,6.5,10.0,10,10,0.7,26.25
1201,100000000015,SR CKI2,2001-09-19,2001-09-19,04:17:49.340295,13:46:21.328118,930,879,6.13,10.0,10,10,0.7,24.96
1202,100000000057,ICC E684,2001-01-19,2001-01-19,06:16:25.673025,06:44:27.372599,1324,687,4.94,10.0,10,10,0.7,20.79
1203,100000000057,ICC E684,2001-01-25,2001-01-26,22:55:14.085846,19:23:53.983650,687,785,7.27,10.0,10,10,0.7,28.94
1204,100000000060,ILY ERLR7,2001-01-02,2001-01-02,06:42:57.332489,08:41:38.361871,904,997,8.88,9.5,9,10,0.74,36.56
1205,100000000016,MD GUO25,2001-09-09,2001-09-09,08:17:14.128346,13:24:09.164936,756,902,1.79,10.0,10,10,0.7,9.76
1206,100000000017,CPD 7R713,2001-08-04,2001-08-05,22:33:36.133462,10:58:05.728145,855,1101,8.97,10.0,10,10,0.7,34.89
1207,100000000049,YJC Q0HFW,2001-03-04,2001-03-04,04:54:49.258291,22:58:54.599320,1318,476,7.48,10.0,10,10,0.7,29.68
1208,100000000026,AA UJOZ,2001-05-10,2001-05-10,08:03:55.494705,21:42:08.320838,948,736,7.4,9.5,10,9,0.74,31.08
1209,100000000019,QYN 9VFGG,2001-06-06,2001-06-06,07:37:05.646817,08:06:36.490138,905,940,8.02,9.5,10,9,0.74,33.37
1210,100000000050,OR ZUCD,2001-02-27,2001-02-27,16:36:48.914911,18:45:14.576260,921,1430,4.33,10.0,10,10,0.7,18.65
1211,100000000039,JOG AZJY,2001-04-12,2001-04-13,23:11:58.272699,12:10:25.035779,445,905,5.25,10.0,10,10,0.7,21.88
1212,100000000008,BN 5CPAQ,2001-11-21,2001-11-21,01:00:46.211621,01:57:52.129904,101,710,1.95,10.0,10,10,0.7,10.32
1213,100000000012,DY H6HW,2001-10-27,2001-10-27,03:10:55.461477,12:23:43.835565,1013,61,9.92,10.0,10,10,0.7,38.22
1214,100000000058,KQI I450K,2001-01-22,2001-01-23,15:07:46.855331,06:04:04.993052,6,1127,5.5,9.5,10,9,0.74,24.05
1215,100000000018,DM TLKQ,2001-07-19,2001-07-20,19:26:41.138395,03:07:35.480586,1032,383,2.86,10.0,10,10,0.7,13.51
1216,100000000028,PX BC54P,2001-05-07,2001-05-07,01:05:52.725114,06:50:10.032374,1497,1346,1.81,10.0,10,10,0.7,9.83
1217,100000000017,CPD 7R713,2001-08-29,2001-08-29,06:40:00.407677,08:56:13.598978,1101,418,7.83,10.0,10,10,0.7,30.9
1218,100000000041,DPV ERCQ1,2001-03-30,2001-03-30,21:57:51.403487,23:59:59.038577,831,544,3.54,9.5,10,9,0.74,16.8
1219,100000000019,QYN 9VFGG,2001-06-28,2001-06-29,21:36:19.212301,09:13:11.546245,940,314,1.28,10.0,10,10,0.7,7.98
1220,100000000013,USO 8BXCL,2001-10-23,2001-10-23,06:18:36.758698,07:25:54.309677,917,1349,6.66,10.0,10,10,0.7,26.81
1221,100000000018,DM TLKQ,2001-08-01,2001-08-02,10:35:46.763562,01:27:05.592837,383,1297,4.4,9.5,9,10,0.74,19.98
1222,100000000012,DY H6HW,2001-11-02,2001-11-02,20:41:47.021971,23:24:24.189667,61,153,7.58,10.0,10,10,0.7,30.03
1223,100000000015,SR CKI2,2001-10-13,2001-10-13,10:13:36.742654,14:38:38.397114,879,225,4.57,10.0,10,10,0.7,19.5
1224,100000000051,EQ 4431K,2001-02-26,2001-02-26,01:51:48.832696,11:07:23.650923,28,1272,5.89,10.0,10,10,0.7,24.12
1225,100000000018,DM TLKQ,2001-08-12,2001-08-12,12:02:27.478832,14:50:54.402951,1297,42,5.33,10.0,10,10,0.7,22.15
1226,100000000059,ILY ERLR7,2001-01-22,2001-01-22,05:28:06.163433,07:04:54.667781,997,110,5.39,10.0,10,10,0.7,22.36
1227,100000000031,YF LFTBW,2001-05-02,2001-05-02,10:58:38.463943,14:53:45.419971,502,1007,6.67,10.0,10,10,0.7,26.84
1228,100000000016,MD GUO25,2001-09-16,2001-09-16,04:39:00.618177,05:46:41.556804,902,1458,8.13,9.5,10,9,0.74,33.78
1229,100000000008,BN 5CPAQ,2001-12-03,2001-12-03,11:35:27.298460,21:06:49.752932,710,907,8.78,9.5,10,9,0.74,36.19
1230,100000000045,JW 88T0T,2001-03-14,2001-03-14,07:45:58.066818,13:09:05.506736,1049,220,2.49,9.5,10,9,0.74,12.91
1231,100000000051,EQ 4431K,2001-02-27,2001-02-27,00:20:30.950042,06:22:04.769593,1272,1217,6.1,10.0,10,10,0.7,24.85
1232,100000000020,DXS V2QJ,2001-06-10,2001-06-10,02:16:15.800508,05:02:47.921745,131,1426,3.2,9.5,10,9,0.74,15.54
1233,100000000041,BZ 7T7T,2001-04-02,2001-04-02,04:34:38.769620,06:44:51.062226,1184,28,5.08,10.0,10,10,0.7,21.28
1234,100000000021,QW NO6H,2001-05-30,2001-05-30,13:30:19.332758,21:48:08.244532,305,33,3.84,10.0,10,10,0.7,16.94
1235,100000000021,QW NO6H,2001-06-09,2001-06-09,12:14:35.679626,12:26:15.931989,33,1250,8.19,10.0,10,10,0.7,32.16
1236,100000000046,BM IGJWP,2001-03-10,2001-03-10,21:09:13.697687,23:46:36.890452,342,329,1.29,10.0,10,10,0.7,8.01
1237,100000000040,SX 3EAZU,2001-04-07,2001-04-07,19:01:25.688612,21:58:19.489108,831,290,7.29,10.0,10,10,0.7,29.02
1238,100000000029,XI 8Y84,2001-05-05,2001-05-05,07:26:46.503274,15:51:13.693569,60,1203,3.0,10.0,10,10,0.7,14.0
1239,100000000019,QYN 9VFGG,2001-08-08,2001-08-08,10:39:20.128970,10:42:18.410322,314,1347,6.28,9.0,9,9,0.78,28.39
1240,100000000020,DXS V2QJ,2001-07-17,2001-07-17,03:49:36.938682,06:39:39.948615,1426,1419,5.32,10.0,10,10,0.7,22.12
1241,100000000021,QW NO6H,2001-06-24,2001-06-25,20:14:13.191310,01:50:07.982823,1250,343,8.13,10.0,10,10,0.7,31.96
1242,100000000001,IUN TTMZH,2001-12-27,2001-12-27,01:56:27.252098,12:16:35.418295,1441,1446,7.43,10.0,10,10,0.7,29.5
1243,100000000022,WMY CDXR,2001-05-28,2001-05-29,18:32:12.727105,00:59:04.330252,364,554,9.4,9.5,9,10,0.74,38.48
1244,100000000018,DM TLKQ,2001-08-21,2001-08-21,20:58:04.090131,21:30:05.802143,42,272,6.31,9.5,10,9,0.74,27.05
1245,100000000022,WMY CDXR,2001-06-10,2001-06-11,16:25:59.373908,01:43:44.318630,554,377,1.08,10.0,10,10,0.7,7.28
1246,100000000015,SR CKI2,2001-10-14,2001-10-14,16:05:45.005030,18:43:23.718204,225,474,4.41,10.0,10,10,0.7,18.93
1247,100000000055,DWV AZB4,2001-02-07,2001-02-07,06:32:46.288936,18:50:19.377453,1006,1426,2.29,10.0,10,10,0.7,11.51
1248,100000000052,STQ S5PDD,2001-02-20,2001-02-20,11:46:09.555168,12:35:26.760576,264,929,8.55,10.0,10,10,0.7,33.42
1249,100000000009,QN 7ACUG,2001-12-01,2001-12-01,00:13:09.893086,10:43:46.997198,187,1109,7.4,10.0,10,10,0.7,29.4
1250,100000000020,DXS V2QJ,2001-07-21,2001-07-22,20:11:11.130538,00:22:45.837268,1419,656,9.3,9.5,10,9,0.74,38.11
1251,100000000012,DY H6HW,2001-11-06,2001-11-06,16:45:40.641727,20:12:43.600904,153,484,6.24,10.0,10,10,0.7,25.34
1252,100000000058,KQI I450K,2001-01-24,2001-01-24,02:16:21.356149,03:58:45.458194,1127,213,6.48,10.0,10,10,0.7,26.18
1253,100000000021,QW NO6H,2001-07-01,2001-07-01,04:06:30.358658,05:44:12.804442,343,1316,1.83,9.5,9,10,0.74,10.47
1254,100000000010,TGI N05GK,2001-11-26,2001-11-26,03:37:10.546367,21:21:12.219202,1417,290,9.19,10.0,10,10,0.7,35.66
1255,100000000017,CPD 7R713,2001-09-07,2001-09-07,11:29:58.552458,20:50:21.342712,418,1361,4.79,10.0,10,10,0.7,20.26
1256,100000000013,USO 8BXCL,2001-10-27,2001-10-27,10:42:33.958924,12:18:55.466607,1349,335,5.03,10.0,10,10,0.7,21.1
1257,100000000018,DM TLKQ,2001-08-22,2001-08-22,01:14:23.929391,02:04:01.422127,272,1227,9.98,10.0,10,10,0.7,38.43
1258,100000000060,UO 5QUC6,2001-01-18,2001-01-18,12:20:19.970849,16:53:30.986344,283,603,7.28,9.5,9,10,0.74,30.64
1259,100000000016,MD GUO25,2001-10-14,2001-10-14,01:31:26.980278,06:02:58.562053,1458,534,9.81,9.5,10,9,0.74,40.0
1260,100000000009,TGI N05GK,2001-12-01,2001-12-01,02:57:58.817565,03:37:10.718230,290,1500,7.54,10.0,10,10,0.7,29.89
1261,100000000061,NPR 2TEN,2001-01-16,2001-01-16,11:22:57.929115,19:11:54.473007,364,1190,6.91,10.0,10,10,0.7,27.68
1262,100000000017,CPD 7R713,2001-10-13,2001-10-13,09:42:02.844284,11:14:30.053068,1361,1039,5.13,10.0,10,10,0.7,21.46
1263,100000000052,STQ S5PDD,2001-02-22,2001-02-23,12:12:30.400976,01:14:26.205739,929,558,1.43,10.0,10,10,0.7,8.5
1264,100000000022,WMY CDXR,2001-06-11,2001-06-11,10:01:59.038372,12:14:00.225711,377,1036,8.45,10.0,10,10,0.7,33.07
1265,100000000055,DWV AZB4,2001-02-07,2001-02-07,19:14:23.898306,20:59:58.100382,1426,1049,5.82,10.0,10,10,0.7,23.87
1266,100000000042,EQ YFFBX,2001-03-29,2001-03-29,21:53:33.898169,22:04:58.498993,479,118,5.9,10.0,10,10,0.7,24.15
1267,100000000018,DM TLKQ,2001-09-17,2001-09-17,19:54:00.627923,22:52:48.637795,1227,1382,4.4,10.0,10,10,0.7,18.9
1268,100000000003,OMO JVCG5,2001-12-18,2001-12-18,00:11:10.804025,02:29:21.716284,994,409,5.4,10.0,10,10,0.7,22.4
1269,100000000019,QYN 9VFGG,2001-09-06,2001-09-07,20:05:50.211558,00:22:11.077908,1347,1360,7.89,10.0,10,10,0.7,31.11
1270,100000000008,BN 5CPAQ,2001-12-05,2001-12-06,11:04:21.869709,05:27:29.855704,907,159,6.08,10.0,10,10,0.7,24.78
1271,100000000056,ICC E684,2001-01-27,2001-01-27,16:31:29.872246,18:03:24.227244,785,1137,2.11,9.5,10,9,0.74,11.51
1272,100000000025,AA UJOZ,2001-05-14,2001-05-14,02:14:36.779433,04:02:07.194254,736,39,2.59,10.0,10,10,0.7,12.56
1273,100000000018,DM TLKQ,2001-10-12,2001-10-12,07:42:52.346248,07:50:25.441022,1382,554,4.88,10.0,10,10,0.7,20.58
1274,100000000040,SX 3EAZU,2001-04-11,2001-04-11,19:20:33.790241,19:23:25.389696,290,133,9.46,10.0,10,10,0.7,36.61
1275,100000000028,PX BC54P,2001-05-08,2001-05-08,13:22:33.207575,13:42:02.599841,1346,1383,7.05,10.0,10,10,0.7,28.17
1276,100000000050,OR ZUCD,2001-03-01,2001-03-01,09:56:17.498726,11:36:35.291550,1430,234,4.32,10.0,10,10,0.7,18.62
1277,100000000010,KP 9DJ3,2001-11-28,2001-11-28,21:40:13.171807,23:13:34.606852,474,399,2.61,10.0,10,10,0.7,12.63
1278,100000000014,BGI TYUWS,2001-10-23,2001-10-23,04:24:55.820144,04:44:05.137886,399,442,9.65,10.0,10,10,0.7,37.28
1279,100000000023,BHK G6SA,2001-06-08,2001-06-08,20:13:28.767554,20:21:58.705906,24,741,1.97,10.0,10,10,0.7,10.4
1280,100000000041,BZ 7T7T,2001-04-04,2001-04-04,17:22:40.293874,17:26:59.861275,28,1115,9.9,10.0,10,10,0.7,38.15
1281,100000000053,NHX 4Y4M7,2001-02-19,2001-02-19,06:48:05.431579,06:52:14.458983,938,613,8.66,9.5,10,9,0.74,35.74
1282,100000000029,YAP 9DNX3,2001-05-05,2001-05-05,12:18:51.153376,20:09:11.543129,864,1011,1.64,9.5,10,9,0.74,9.77
1283,100000000024,QAW 11NC,2001-05-22,2001-05-22,14:07:29.399773,15:42:38.677943,879,260,6.15,9.0,10,8,0.78,27.88
1284,100000000019,QYN 9VFGG,2001-09-21,2001-09-21,18:12:38.849771,20:48:52.262177,1360,1299,5.75,10.0,10,10,0.7,23.62
1285,100000000013,USO 8BXCL,2001-10-28,2001-10-28,11:53:45.247891,14:16:03.982953,335,983,9.81,10.0,10,10,0.7,37.84
1286,100000000020,DXS V2QJ,2001-09-12,2001-09-12,00:12:31.199190,05:12:13.895879,656,495,9.88,9.5,10,9,0.74,40.26
1287,100000000021,QW NO6H,2001-07-28,2001-07-28,18:48:22.165393,19:10:11.687042,1316,759,2.14,10.0,10,10,0.7,10.99
1288,100000000022,WMY CDXR,2001-06-13,2001-06-13,13:37:52.108696,16:35:43.615546,1036,1101,4.17,10.0,10,10,0.7,18.1
1289,100000000025,VZZ CFFAE,2001-05-18,2001-05-19,15:41:52.599378,07:58:52.212334,237,53,6.06,9.5,9,10,0.74,26.12
1290,100000000022,WMY CDXR,2001-06-19,2001-06-19,03:20:52.375198,03:34:04.011236,1101,1170,8.13,10.0,10,10,0.7,31.96
1291,100000000028,PX BC54P,2001-05-08,2001-05-09,23:55:36.369128,16:42:27.083029,1383,900,9.04,10.0,10,10,0.7,35.14
1292,100000000060,UO 5QUC6,2001-01-19,2001-01-19,06:06:08.217307,07:30:59.184808,603,535,9.98,10.0,10,10,0.7,38.43
1293,100000000053,NHX 4Y4M7,2001-02-21,2001-02-21,02:19:51.836686,21:35:28.801623,613,899,4.37,10.0,10,10,0.7,18.79
1294,100000000004,VMD U6QVF,2001-12-16,2001-12-16,19:54:44.451684,21:13:44.499852,1174,759,9.32,10.0,10,10,0.7,36.12
1295,100000000049,YJC Q0HFW,2001-03-05,2001-03-05,04:55:52.097596,08:17:02.975628,476,102,5.89,10.0,10,10,0.7,24.12
1296,100000000002,DBZ WH5UM,2001-12-20,2001-12-20,16:01:40.533983,16:48:07.172825,62,31,3.23,10.0,10,10,0.7,14.8
1297,100000000050,OR ZUCD,2001-03-04,2001-03-04,03:12:11.045876,04:03:35.663700,234,1048,3.16,10.0,10,10,0.7,14.56
1298,100000000022,WMY CDXR,2001-06-23,2001-06-23,11:22:34.445010,18:43:15.246899,1170,784,1.62,10.0,10,10,0.7,9.17
1299,100000000020,DXS V2QJ,2001-09-16,2001-09-17,21:48:40.350275,00:13:13.836585,495,596,2.55,10.0,10,10,0.7,12.42
1300,100000000019,QYN 9VFGG,2001-09-27,2001-09-27,09:08:02.103823,22:25:43.967364,1299,140,7.65,10.0,10,10,0.7,30.28
1301,100000000046,BM IGJWP,2001-03-11,2001-03-11,15:51:44.230556,17:59:07.998490,329,1300,5.59,10.0,10,10,0.7,23.06
1302,100000000059,UO 5QUC6,2001-01-22,2001-01-22,06:00:15.857991,06:17:40.458369,535,855,5.29,10.0,10,10,0.7,22.01
1303,100000000021,QW NO6H,2001-09-02,2001-09-02,08:47:00.143221,13:26:52.101727,759,492,7.02,10.0,10,10,0.7,28.07
1304,100000000032,VDM WZHP3,2001-04-28,2001-04-28,17:56:07.686430,18:24:26.410740,440,1450,2.75,9.5,10,9,0.74,13.88
1305,100000000012,DY H6HW,2001-11-10,2001-11-10,09:32:08.254218,19:07:04.446272,484,567,8.49,10.0,10,10,0.7,33.22
1306,100000000041,BZ 7T7T,2001-04-11,2001-04-11,04:08:57.456838,06:10:08.306175,1115,1483,7.42,10.0,10,10,0.7,29.47
1307,100000000001,IUN TTMZH,2001-12-30,2001-12-30,12:47:03.659664,20:07:50.029941,1446,1374,9.69,10.0,10,10,0.7,37.41
1308,100000000051,EQ 4431K,2001-03-03,2001-03-03,17:04:22.353242,21:39:28.241833,1217,684,4.85,10.0,10,10,0.7,20.47
1309,100000000022,WMY CDXR,2001-07-13,2001-07-13,10:25:23.665077,17:35:59.557973,784,420,4.9,9.5,9,10,0.74,21.83
1310,100000000010,KP 9DJ3,2001-12-01,2001-12-01,01:32:07.812334,09:02:23.739754,399,29,5.18,10.0,10,10,0.7,21.63
1311,100000000024,QAW 11NC,2001-05-27,2001-05-27,10:25:55.909623,11:45:12.204057,260,629,1.04,10.0,10,10,0.7,7.14
1312,100000000014,BGI TYUWS,2001-10-26,2001-10-27,10:43:48.810623,00:54:12.978098,442,855,3.95,9.5,10,9,0.74,18.32
1313,100000000023,BHK G6SA,2001-06-15,2001-06-15,10:40:57.126106,14:40:05.674888,741,1077,2.4,9.5,9,10,0.74,12.58
1314,100000000062,QBM P3QO,2001-01-12,2001-01-12,09:55:28.061548,13:21:32.999157,464,787,8.27,10.0,10,10,0.7,32.44
1315,100000000022,WMY CDXR,2001-08-31,2001-08-31,01:54:02.584161,02:23:19.940814,420,1197,2.89,10.0,10,10,0.7,13.62
1316,100000000063,PT XP5F,2001-01-05,2001-01-05,05:09:53.231502,10:43:02.156956,279,880,3.33,10.0,10,10,0.7,15.15
1317,100000000035,EBM 7JQME,2001-04-24,2001-04-24,08:10:45.935001,10:42:00.887966,961,1349,3.36,10.0,10,10,0.7,15.26
1318,100000000047,JU JULN3,2001-03-09,2001-03-09,17:56:05.391872,19:59:40.772876,477,1248,7.83,10.0,10,10,0.7,30.9
1319,100000000023,BHK G6SA,2001-08-12,2001-08-13,21:18:09.589268,00:36:20.191700,1077,1323,9.29,10.0,10,10,0.7,36.01
1320,100000000062,QBM P3QO,2001-01-15,2001-01-15,10:43:02.550672,17:07:06.384700,787,1139,3.48,10.0,10,10,0.7,15.68
1321,100000000017,DM TLKQ,2001-10-13,2001-10-14,10:56:58.473056,00:58:46.806312,554,548,4.76,9.5,10,9,0.74,21.31
1322,100000000043,MDU R355I,2001-03-28,2001-03-28,07:04:55.084477,10:31:31.956960,1020,281,9.53,10.0,10,10,0.7,36.85
1323,100000000005,PQ 86927,2001-12-10,2001-12-10,05:34:46.014504,08:04:24.389486,1301,302,2.88,10.0,10,10,0.7,13.58
1324,100000000056,OWJ HVQJ,2001-02-07,2001-02-07,08:46:38.821967,17:41:23.176380,1439,608,8.65,10.0,10,10,0.7,33.78
1325,100000000044,EPP 5TSM,2001-03-23,2001-03-23,09:52:21.284321,10:55:32.587539,943,1360,7.78,10.0,10,10,0.7,30.73
1326,100000000042,BRW 4IRC,2001-04-05,2001-04-06,18:54:55.071076,08:45:25.455967,1077,1263,6.69,9.0,10,8,0.78,29.99
1327,100000000039,JOG AZJY,2001-04-13,2001-04-14,21:28:42.441658,11:38:20.642989,905,353,3.62,9.5,9,10,0.74,17.09
1328,100000000029,XI 8Y84,2001-05-06,2001-05-07,22:34:00.998260,07:01:34.838911,1203,334,5.34,10.0,10,10,0.7,22.19
1329,100000000045,JW 88T0T,2001-03-20,2001-03-20,15:39:26.337025,16:38:15.799375,220,383,5.85,9.5,10,9,0.74,25.34
1330,100000000024,QAW 11NC,2001-05-31,2001-05-31,06:59:47.662460,07:21:25.232543,629,186,9.26,10.0,10,10,0.7,35.91
1331,100000000020,DXS V2QJ,2001-09-17,2001-09-17,02:36:11.218561,05:55:30.037168,596,449,8.97,10.0,10,10,0.7,34.89
1332,100000000044,EPP 5TSM,2001-03-28,2001-03-28,00:22:31.623411,01:05:01.682169,1360,1436,7.46,9.5,10,9,0.74,31.3
1333,100000000025,VZZ CFFAE,2001-05-22,2001-05-22,18:17:23.299119,20:27:52.262058,53,745,6.5,9.5,10,9,0.74,27.75
1334,100000000011,DY H6HW,2001-11-30,2001-12-01,23:32:26.085040,08:35:28.468644,567,587,3.1,10.0,10,10,0.7,14.35
1335,100000000057,ICC E684,2001-02-05,2001-02-06,21:24:44.909227,02:32:34.948024,1137,1456,7.26,10.0,10,10,0.7,28.91
1336,100000000021,QW NO6H,2001-09-07,2001-09-08,20:56:35.003295,01:41:06.339519,492,688,7.42,10.0,10,10,0.7,29.47
1337,100000000023,BHK G6SA,2001-08-16,2001-08-16,02:42:17.320639,04:07:53.027106,1323,1400,1.75,10.0,10,10,0.7,9.62
1338,100000000042,BRW 4IRC,2001-04-07,2001-04-07,02:50:50.848128,04:41:09.026750,1263,1441,4.44,10.0,10,10,0.7,19.04
1339,100000000060,NPR 2TEN,2001-01-21,2001-01-21,07:06:02.060482,10:54:23.167233,1190,931,3.85,9.5,10,9,0.74,17.94
1340,100000000064,SP 56G0I,2001-01-02,2001-01-02,06:01:36.945436,14:44:03.207030,129,1056,3.63,9.0,9,9,0.78,18.06
